Item_Weight,Item_Visibility,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_MRP_Category_2,Item_MRP_Category_3,Item_MRP_Category_4
14.5,0.09326348402343389,5728.5432,18,1,0,0,1,1,0,1,0,0,0,1,0
17.7,0.04964377117186127,1398.8458,38,0,0,0,0,0,1,1,0,0,1,0,0
7.36,0.05098968060154924,801.6232,28,0,0,1,0,0,0,1,0,0,0,0,0
18.75,0.010310252212317954,1667.1632,21,0,0,1,0,1,0,1,0,0,0,0,1
18.2,0.012179951321895074,644.4944,16,1,1,0,0,0,1,0,1,0,0,0,0
5.46,0.10185564958412546,3323.0078,26,1,1,0,0,0,0,1,0,0,0,1,0
15.5,0.09652381668542794,3350.3056,18,1,0,0,1,1,0,1,0,0,0,1,0
12.85,0.09439443245386235,540.6296,28,0,0,1,0,0,0,1,0,0,0,0,0
15.25,0.02640853370166605,2006.0554,18,0,0,0,1,1,0,1,0,0,1,0,0
8.6,0.05315676619496665,1298.31,23,1,0,0,1,1,0,1,0,0,1,0,0
7.39,0.07896915962698861,2466.789,38,0,0,0,0,0,1,1,0,0,0,1,0
9.035,0.1602646817394314,2407.5328,23,1,0,0,1,1,0,1,0,0,0,1,0
11.65,0.12372859860476067,1518.024,26,0,1,0,0,0,0,1,0,0,0,1,0
15.7,0.027220209670149542,1867.569,38,1,0,0,0,0,1,1,0,0,0,1,0
18.0,0.11752028113943859,2725.7852,23,0,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.05092864361053649,4554.072,40,0,1,0,0,0,1,0,0,1,0,1,0
17.75,0.030101939181988127,3835.008,16,0,1,0,0,0,1,0,1,0,0,0,1
17.1,0.045836742347766184,2528.7084,23,1,0,0,1,1,0,1,0,0,0,1,0
18.2,0.15108553478035375,758.3462,28,0,0,1,0,0,0,1,0,0,0,0,0
20.35,0.0,1402.1748,23,1,0,0,1,1,0,1,0,0,0,0,1
15.6,0.07798267557138516,1006.6896,28,0,0,1,0,0,0,1,0,0,1,0,0
13.3,0.06928688199495925,918.804,16,1,1,0,0,0,1,0,1,0,0,0,0
6.71,0.03510825415064199,5660.6316,16,0,1,0,0,0,1,0,1,0,0,0,1
15.0,0.11255316055826571,6851.082,23,0,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.036541981437536133,1448.7808,40,0,1,0,0,0,1,0,0,1,1,0,0
9.105,0.03783506705051539,99.87,23,0,0,0,1,1,0,1,0,0,0,0,0
11.8,0.05281865603173514,986.7156,26,0,1,0,0,0,0,1,0,0,1,0,0
12.0,0.07311668141593954,1733.7432,16,0,1,0,0,0,1,0,1,0,1,0,0
20.7,0.04779684527724332,265.6542,16,0,1,0,0,0,1,0,1,0,0,0,0
10.3,0.05747626859655059,6641.355,18,1,0,0,1,1,0,1,0,0,0,1,0
19.6,0.04069747028743465,527.3136,38,1,0,0,0,0,1,1,0,0,0,0,0
6.89,0.0,2510.066,26,1,1,0,0,0,0,1,0,0,0,1,0
16.7,0.06793634355782548,3678.545,23,0,0,0,1,1,0,1,0,0,0,0,1
13.0,0.04400241067086737,1926.1594,28,1,0,1,0,0,0,1,0,0,0,1,0
10.1,0.15456933332251002,5331.7264,28,0,0,1,0,0,0,1,0,0,0,0,1
15.6,0.13364489130830332,2826.9868,38,0,0,0,0,0,1,1,0,0,1,0,0
7.97,0.0,2759.0752,23,0,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.15087955810890097,218.3824,40,0,0,1,0,0,0,0,0,0,0,0,0
5.945,0.0,1808.3128,18,0,0,0,1,1,0,1,0,0,1,0,0
20.35,0.014776288944317649,3271.7412,16,1,1,0,0,0,1,0,1,0,0,0,1
13.5,0.1211694836078328,2527.3768,28,1,0,1,0,0,0,1,0,0,1,0,0
6.71,0.029248917338973352,856.8846,16,1,1,0,0,0,1,0,1,0,0,0,0
12.15,0.035715226106771386,330.2368,27,0,0,0,1,0,1,0,0,0,0,1,0
17.7,0.016446839206989635,1458.102,38,1,0,0,0,0,1,1,0,0,0,0,0
20.5,0.10644477853233025,4456.1994,38,1,0,0,0,0,1,1,0,0,0,1,0
19.1,0.09226310126302123,4673.916,38,0,0,0,0,0,1,1,0,0,0,0,1
12.3,0.021746461335875093,1924.162,18,0,0,0,1,1,0,1,0,0,0,1,0
8.905,0.13396399453881985,302.939,26,0,1,0,0,0,0,1,0,0,0,0,0
14.5,0.040645077111293205,209.727,18,1,0,0,1,1,0,1,0,0,0,0,0
8.365,0.039287832054603594,1904.188,18,1,0,0,1,1,0,1,0,0,0,1,0
8.51,0.050920973334668565,2004.058,18,0,0,0,1,1,0,1,0,0,0,1,0
6.38,0.015036340497687893,3149.234,38,0,0,0,0,0,1,1,0,0,0,1,0
12.857645184135976,0.0895716367258263,3297.7074,40,0,1,0,0,0,1,0,0,1,0,0,1
16.7,0.05107494825176788,1488.7288,21,1,0,1,0,1,0,1,0,0,1,0,0
10.0,0.06120984536325428,460.7336,38,1,0,0,0,0,1,1,0,0,0,0,1
14.5,0.05727472257582535,2897.5616,23,1,0,0,1,1,0,1,0,0,0,1,0
14.65,0.15806764933341375,591.2304,38,0,0,0,0,0,1,1,0,0,0,0,0
12.857645184135976,0.1258018442350283,918.804,40,1,1,0,0,0,1,0,0,1,0,0,0
11.85,0.049141011186847286,1808.9786,18,1,0,0,1,1,0,1,0,0,0,1,0
19.0,0.02662865627213976,2812.3392,28,0,0,1,0,0,0,1,0,0,1,0,0
6.36,0.11381393451884443,1165.15,28,0,0,1,0,0,0,1,0,0,0,0,0
18.85,0.035403776370945064,711.0744,28,0,0,1,0,0,0,1,0,0,0,0,0
9.6,0.0067028734677284825,2972.1312,16,0,1,0,0,0,1,0,1,0,0,1,0
5.94,0.03434439997056543,1605.9096,26,0,1,0,0,0,0,1,0,0,0,1,0
13.5,0.09004140872013802,1323.6104,28,0,0,1,0,0,0,1,0,0,0,1,0
10.85,0.04688765363866876,351.5424,27,0,0,0,1,0,1,0,0,0,1,0,0
15.15,0.06406756431731557,2197.14,21,1,0,1,0,1,0,1,0,0,0,1,0
15.6,0.0,804.9522,16,1,1,0,0,0,1,0,1,0,0,0,0
5.15,0.0,2105.2596,18,1,0,0,1,1,0,1,0,0,1,0,0
20.35,0.03050565092619522,3068.0064,26,1,1,0,0,0,0,1,0,0,0,0,1
8.895,0.03835669865407765,5400.9696,26,1,1,0,0,0,0,1,0,0,0,0,1
21.25,0.009989432068903603,1102.5648,16,0,1,0,0,0,1,0,1,0,0,1,0
4.905,0.11092236834003201,2956.152,21,0,0,1,0,1,0,1,0,0,0,1,0
10.895,0.009595193541951905,1601.249,23,1,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.10724999386905984,759.012,40,0,0,1,0,0,0,0,0,0,0,0,1
17.75,0.06531013211923549,6338.416,21,1,0,1,0,1,0,1,0,0,0,1,0
6.8,0.03688442365306761,1166.4816,23,0,0,0,1,1,0,1,0,0,0,0,0
10.395,0.03074170233927951,4595.3516,21,0,0,1,0,1,0,1,0,0,0,1,0
14.8,0.03208587930643005,390.1588,27,0,0,0,1,0,1,0,0,0,0,1,0
13.5,0.0,778.986,16,0,1,0,0,0,1,0,1,0,1,0,0
16.0,0.1014114337883796,2544.6876,21,1,0,1,0,1,0,1,0,0,0,1,0
17.85,0.011163357215356629,4474.176,38,0,0,0,0,0,1,1,0,0,0,0,1
18.7,0.02601402694261581,3289.052,23,0,0,0,1,1,0,1,0,0,1,0,0
18.0,0.015363091044002925,2059.9852,23,0,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.04446267885907704,852.8898,40,0,0,1,0,0,0,0,0,0,1,0,0
5.26,0.04100479477127113,4258.4568,23,1,0,0,1,1,0,1,0,0,0,1,0
6.175,0.0,1534.0032,23,1,0,0,1,1,0,1,0,0,1,0,0
5.86,0.14076947203794948,3257.7594,23,1,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.05464113665459429,5681.2714,40,0,1,0,0,0,1,0,0,1,0,0,1
10.5,0.13314847632143165,1765.0358,38,1,0,0,0,0,1,1,0,0,0,1,0
9.5,0.030927164635679797,2763.07,16,0,1,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0.07491283759118984,2940.1728,40,0,1,0,0,0,1,0,0,1,1,0,0
11.8,0.014067328534358176,2854.9504,18,1,0,0,1,1,0,1,0,0,0,1,0
12.5,0.10455409018419246,1238.388,23,1,0,0,1,1,0,1,0,0,1,0,0
19.35,0.01654157367919129,1928.1568,16,0,1,0,0,0,1,0,1,0,1,0,0
20.2,0.11095001565698805,2749.754,21,1,0,1,0,1,0,1,0,0,0,1,0
20.2,0.10636498331124,2739.1012,38,0,0,0,0,0,1,1,0,0,1,0,0
12.857645184135976,0.060835533220119795,5093.37,40,0,1,0,0,0,1,0,0,1,1,0,0
6.8,0.03686731916967017,972.068,26,0,1,0,0,0,0,1,0,0,0,0,0
12.857645184135976,0.10647486034509547,559.272,40,0,1,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0.08912524610985159,4952.8862,40,0,1,0,0,0,1,0,0,1,1,0,0
8.43,0.16353047681124033,3621.2862,21,0,0,1,0,1,0,1,0,0,0,1,0
9.3,0.10602496186454645,774.9912,18,0,0,0,1,1,0,1,0,0,0,0,0
11.35,0.06129672531603318,1318.284,21,1,0,1,0,1,0,1,0,0,1,0,0
20.1,0.07500762056299248,918.804,18,0,0,0,1,1,0,1,0,0,0,0,0
11.35,0.05027936618603581,101.2016,27,0,0,0,1,0,1,0,0,0,0,0,0
12.857645184135976,0.06798513909518462,7350.432,40,1,1,0,0,0,1,0,0,1,0,0,1
9.8,0.024225419570267123,1390.1904,18,0,0,0,1,1,0,1,0,0,1,0,0
20.35,0.021220349304224007,1312.9576,18,0,0,0,1,1,0,1,0,0,1,0,0
18.2,0.02572579282215647,6507.5292,21,1,0,1,0,1,0,1,0,0,0,0,1
18.35,0.015185531955602155,2036.6822,21,0,0,1,0,1,0,1,0,0,1,0,0
12.1,0.0,3595.32,23,0,0,0,1,1,0,1,0,0,0,1,0
10.695,0.05884916804250891,2460.7968,38,1,0,0,0,0,1,1,0,0,0,1,0
12.857645184135976,0.06434465015830727,4560.73,40,0,1,0,0,0,1,0,0,1,0,1,0
11.8,0.07406429962866247,543.2928,23,1,0,0,1,1,0,1,0,0,0,0,0
13.8,0.1329142985111096,2384.8956,18,0,0,0,1,1,0,1,0,0,0,0,1
15.0,0.05697817454226668,543.2928,16,0,1,0,0,0,1,0,1,0,0,0,0
5.63,0.024244977782712254,3135.918,28,1,0,1,0,0,0,1,0,0,1,0,0
7.55,0.030522158453254747,2695.1584,26,1,1,0,0,0,0,1,0,0,1,0,0
18.85,0.03560051139260983,1007.3554,18,0,0,0,1,1,0,1,0,0,0,0,0
7.22,0.03768004327687177,1518.024,23,1,0,0,1,1,0,1,0,0,0,0,0
17.85,0.011195134970864688,2556.672,23,0,0,0,1,1,0,1,0,0,0,0,1
8.895,0.07000294052875475,3528.74,26,0,1,0,0,0,0,1,0,0,0,1,0
19.25,0.09684459380699906,163.7868,38,0,0,0,0,0,1,1,0,0,0,0,0
11.3,0.06450024821767232,2712.4692,38,0,0,0,0,0,1,1,0,0,0,1,0
10.85,0.1503514292345457,1058.622,28,0,0,1,0,0,0,1,0,0,1,0,0
5.0,0.0,4933.578,23,0,0,0,1,1,0,1,0,0,0,1,0
20.0,0.0,1454.1072,38,0,0,0,0,0,1,1,0,0,1,0,0
12.857645184135976,0.04306748463921342,671.1264,40,0,1,0,0,0,1,0,0,1,0,0,0
10.0,0.025538452815428703,4757.8068,26,0,1,0,0,0,0,1,0,0,0,0,1
12.857645184135976,0.016342352346074528,146.476,40,0,0,1,0,0,0,0,0,0,1,0,0
8.63,0.03062158292110382,3529.4058,28,0,0,1,0,0,0,1,0,0,0,1,0
9.1,0.0,2390.8878,18,0,0,0,1,1,0,1,0,0,1,0,0
6.92,0.03770232637190607,438.0964,38,0,0,0,0,0,1,1,0,0,0,0,0
6.86,0.05935886390630134,229.701,27,0,0,0,1,0,1,0,0,0,0,0,1
20.0,0.07817491520391745,439.428,21,0,0,1,0,1,0,1,0,0,0,0,0
14.1,0.11845554191779174,2529.3742,21,0,0,1,0,1,0,1,0,0,1,0,0
17.6,0.05506598234234678,209.727,18,0,0,0,1,1,0,1,0,0,0,0,0
17.75,0.07111964855910846,415.4592,16,0,1,0,0,0,1,0,1,0,0,0,0
8.6,0.03963692844675452,3795.06,18,1,0,0,1,1,0,1,0,0,0,1,0
7.27,0.04568927757665551,1970.768,16,0,1,0,0,0,1,0,1,0,1,0,0
6.8,0.06087153156700756,48.6034,27,0,0,0,1,0,1,0,0,0,0,0,0
12.857645184135976,0.04453601189132539,4904.2828,40,1,1,0,0,0,1,0,0,1,0,1,0
6.935,0.04051455750633902,820.2656,26,1,1,0,0,0,0,1,0,0,1,0,0
6.69,0.03623878990523481,1235.059,21,1,0,1,0,1,0,1,0,0,0,1,0
12.857645184135976,0.07239922314474834,4452.8704,40,0,1,0,0,0,1,0,0,1,0,0,1
12.35,0.02638422685749874,810.9444,23,0,0,0,1,1,0,1,0,0,0,0,0
15.6,0.15909835188680496,683.1108,38,0,0,0,0,0,1,1,0,0,1,0,0
12.857645184135976,0.03504533047791485,8063.5038,40,1,1,0,0,0,1,0,0,1,0,0,1
13.1,0.03689227656294601,2451.4756,28,0,0,1,0,0,0,1,0,0,0,1,0
9.195,0.11529366953178775,1619.2256,38,1,0,0,0,0,1,1,0,0,1,0,0
11.15,0.055360793087479536,423.4488,21,0,0,1,0,1,0,1,0,0,1,0,0
16.1,0.061395504845041436,1984.7498,21,1,0,1,0,1,0,1,0,0,0,1,0
6.465,0.11725178968133648,5299.768,38,0,0,0,0,0,1,1,0,0,0,0,1
20.75,0.10334975473236696,320.9156,26,0,1,0,0,0,0,1,0,0,0,1,0
7.655,0.03162032729412342,2548.6824,18,0,0,0,1,1,0,1,0,0,1,0,0
20.25,0.07334067421307607,1950.794,38,1,0,0,0,0,1,1,0,0,0,1,0
18.75,0.05142126834853386,2492.7552,38,0,0,0,0,0,1,1,0,0,0,1,0
11.5,0.020392444496282462,1038.648,26,1,1,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0.035714946281371514,7580.133,40,0,1,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0.13152986552988877,3383.5956,40,0,1,0,0,0,1,0,0,1,0,1,0
7.5,0.0494959912053893,1837.608,21,0,0,1,0,1,0,1,0,0,1,0,0
17.0,0.015871072578895598,4580.704,23,1,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.032485156094215345,5000.8238,40,0,1,0,0,0,1,0,0,1,0,1,0
6.03,0.022449799852937758,4781.7756,28,0,0,1,0,0,0,1,0,0,0,1,0
12.857645184135976,0.013341711239979376,4821.7236,40,1,1,0,0,0,1,0,0,1,0,1,0
15.0,0.0,1896.1984,26,1,1,0,0,0,0,1,0,0,0,0,1
18.75,0.023596387564971587,2281.6966,26,0,1,0,0,0,0,1,0,0,1,0,0
17.85,0.011217861849702354,3408.896,16,0,1,0,0,0,1,0,1,0,0,0,1
18.35,0.015211817400274469,1822.2946,26,0,1,0,0,0,0,1,0,0,1,0,0
18.35,0.09028673888072777,515.3292,23,1,0,0,1,1,0,1,0,0,1,0,0
19.6,0.0467859313216371,173.108,28,0,0,1,0,0,0,1,0,0,0,0,0
12.857645184135976,0.07866434524527187,569.259,40,0,1,0,0,0,1,0,0,1,0,1,0
14.65,0.06972453828683851,2878.2534,23,0,0,0,1,1,0,1,0,0,0,0,1
21.0,0.04831944101571768,1162.4868,16,0,1,0,0,0,1,0,1,0,0,1,0
9.6,0.02937582433706009,669.129,18,0,0,0,1,1,0,1,0,0,0,0,0
17.6,0.056551949144072196,2326.971,26,0,1,0,0,0,0,1,0,0,0,1,0
14.0,0.037040243425274975,4769.1254,18,1,0,0,1,1,0,1,0,0,0,1,0
6.59,0.0,964.0784,18,0,0,0,1,1,0,1,0,0,1,0,0
17.6,0.026473515596900515,91.8804,27,1,0,0,1,0,1,0,0,0,0,0,0
11.5,0.07034805214803061,2277.036,28,0,0,1,0,0,0,1,0,0,0,1,0
20.35,0.01471401794266419,2570.6538,21,1,0,1,0,1,0,1,0,0,0,0,1
18.7,0.04512624879298286,1677.1502,26,0,1,0,0,0,0,1,0,0,0,1,0
5.46,0.10225216022260607,4334.358,18,1,0,0,1,1,0,1,0,0,0,1,0
9.31,0.037309372319978815,822.263,26,0,1,0,0,0,0,1,0,0,0,0,0
12.3,0.10102757340693456,1569.9564,21,1,0,1,0,1,0,1,0,0,0,1,0
18.2,0.06454357549979788,4233.1564,18,1,0,0,1,1,0,1,0,0,0,0,1
18.25,0.015224653562571475,1984.084,16,0,1,0,0,0,1,0,1,0,0,0,1
18.25,0.15800708376230768,938.778,23,1,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.282001574177903,761.0094,40,0,0,1,0,0,0,0,0,0,0,0,1
10.195,0.10693278759027056,2490.092,18,0,0,0,1,1,0,1,0,0,1,0,0
5.34,0.005945046141216122,2010.716,21,1,0,1,0,1,0,1,0,0,1,0,0
12.857645184135976,0.046271037642444696,3998.7948,40,1,1,0,0,0,1,0,0,1,1,0,0
11.15,0.08259865230848755,2886.243,23,1,0,0,1,1,0,1,0,0,0,1,0
9.8,0.026527509600159118,3036.048,26,0,1,0,0,0,0,1,0,0,1,0,0
12.1,0.039722235446872055,5552.1062,16,0,1,0,0,0,1,0,1,0,0,1,0
12.857645184135976,0.020388233246519935,8958.339,40,0,1,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0.08207615604609593,3523.4136,40,0,1,0,0,0,1,0,0,1,0,1,0
15.5,0.0,3006.087,18,0,0,0,1,1,0,1,0,0,0,1,0
15.5,0.0,1324.2762,16,1,1,0,0,0,1,0,1,0,0,1,0
5.15,0.09748770726961985,495.3552,27,1,0,0,1,0,1,0,0,0,1,0,0
17.25,0.0,196.411,27,0,0,0,1,0,1,0,0,0,0,0,0
18.35,0.030014717713765075,1346.9134,38,0,0,0,0,0,1,1,0,0,0,1,0
6.32,0.02106382576857968,78.5644,27,0,0,0,1,0,1,0,0,0,0,0,0
5.51,0.03388659469715964,2642.5602,21,0,0,1,0,1,0,1,0,0,1,0,0
13.35,0.09777931080811302,5267.8096,23,0,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.23604747324741984,402.1432,40,0,0,1,0,0,0,0,0,0,1,0,0
12.857645184135976,0.12192429589989967,207.0638,40,1,0,1,0,0,0,0,0,0,0,0,1
12.857645184135976,0.028811076162119604,3567.3564,40,1,1,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0.1624687703898279,2069.3064,40,0,1,0,0,0,1,0,0,1,0,1,0
14.0,0.04914391873376433,862.8768,27,0,0,0,1,0,1,0,0,0,0,0,1
18.85,0.03554546287959077,770.3306,16,0,1,0,0,0,1,0,1,0,0,0,0
12.857645184135976,0.06767489226711733,177.1028,40,1,0,1,0,0,0,0,0,0,1,0,0
18.35,0.030099357086319545,3271.0754,23,0,0,0,1,1,0,1,0,0,0,1,0
10.5,0.011215406544990739,5451.5704,38,0,0,0,0,0,1,1,0,0,0,0,1
9.6,0.0,4349.0056,18,1,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.027432566704960613,3368.948,40,0,1,0,0,0,1,0,0,1,0,1,0
6.035,0.06396187803589051,2050.664,16,1,1,0,0,0,1,0,1,0,0,1,0
6.65,0.052124594961462024,3563.3616,16,0,1,0,0,0,1,0,1,0,0,1,0
12.857645184135976,0.09170943580857725,4604.6728,40,1,1,0,0,0,1,0,0,1,0,1,0
7.285,0.04871616524110265,1571.288,38,0,0,0,0,0,1,1,0,0,0,1,0
11.1,0.035447774756415557,2988.1104,26,1,1,0,0,0,0,1,0,0,0,1,0
11.35,0.005523829523708876,4074.696,26,1,1,0,0,0,0,1,0,0,0,1,0
12.3,0.036273753013238055,3109.9518,28,0,0,1,0,0,0,1,0,0,1,0,0
11.6,0.037097131102000726,2281.6966,18,0,0,0,1,1,0,1,0,0,1,0,0
12.3,0.10158922617683508,3663.2316,18,1,0,0,1,1,0,1,0,0,0,1,0
18.85,0.129787017819568,3271.7412,23,1,0,0,1,1,0,1,0,0,0,0,1
9.8,0.06210791648489896,1621.8888,16,1,1,0,0,0,1,0,1,0,1,0,0
7.445,0.03701495726140052,1128.531,23,0,0,0,1,1,0,1,0,0,1,0,0
11.1,0.035387134950208995,2109.2544,21,1,0,1,0,1,0,1,0,0,0,1,0
21.0,0.04811916386097336,968.739,21,0,0,1,0,1,0,1,0,0,0,1,0
20.2,0.06250014192852633,3091.9752,23,0,0,0,1,1,0,1,0,0,0,0,1
18.2,0.0257821115537034,3133.2548,23,1,0,0,1,1,0,1,0,0,0,0,1
11.8,0.025574806757275977,2037.348,38,1,0,0,0,0,1,1,0,0,1,0,0
20.6,0.07717908402971545,563.2668,27,1,0,0,1,0,1,0,0,0,0,1,0
9.8,0.013735453279883882,1304.968,38,0,0,0,0,0,1,1,0,0,0,0,0
18.6,0.07404533904945282,483.3708,28,0,0,1,0,0,0,1,0,0,0,1,0
13.0,0.04097352607876859,2805.0154,28,0,0,1,0,0,0,1,0,0,0,0,1
20.7,0.1146855500638136,1060.6194,28,1,0,1,0,0,0,1,0,0,1,0,0
9.8,0.07072860329921908,1325.6078,18,1,0,0,1,1,0,1,0,0,1,0,0
9.5,0.02181486902619815,4502.1396,21,1,0,1,0,1,0,1,0,0,0,1,0
21.1,0.028639978310343123,2889.572,26,0,1,0,0,0,0,1,0,0,0,1,0
12.857645184135976,0.006643549671817892,3797.7232,40,0,1,0,0,0,1,0,0,1,0,1,0
8.975,0.009016362166898686,2476.776,21,1,0,1,0,1,0,1,0,0,1,0,0
4.92,0.04493037332278112,2182.4924,28,0,0,1,0,0,0,1,0,0,0,1,0
17.5,0.007523236355640817,1895.5326,26,1,1,0,0,0,0,1,0,0,0,1,0
12.857645184135976,0.02355554100357746,3050.6956,40,0,1,0,0,0,1,0,0,1,1,0,0
9.695,0.04640954035090521,3185.1872,26,1,1,0,0,0,0,1,0,0,0,0,1
12.857645184135976,0.14899371723813598,916.1408,40,0,0,1,0,0,0,0,0,0,0,0,1
7.725,0.04751415136363143,121.8414,27,0,0,0,1,0,1,0,0,0,1,0,0
12.857645184135976,0.1897829206247345,215.7192,40,0,0,1,0,0,0,0,0,0,1,0,0
9.6,0.006670233448261609,2972.1312,38,0,0,0,0,0,1,1,0,0,0,1,0
9.1,0.1281250565656626,875.527,27,1,0,0,1,0,1,0,0,0,0,1,0
17.0,0.13130114008418453,2649.884,18,1,0,0,1,1,0,1,0,0,0,0,1
14.0,0.030850110862027012,745.696,23,1,0,0,1,1,0,1,0,0,0,0,0
12.1,0.05970332131413543,1436.7964,18,1,0,0,1,1,0,1,0,0,0,0,0
19.85,0.16296120632895672,3558.0352,18,0,0,0,1,1,0,1,0,0,0,0,1
17.2,0.01193825461285257,2807.0128,21,1,0,1,0,1,0,1,0,0,0,1,0
8.71,0.06965834680912263,2776.386,21,1,0,1,0,1,0,1,0,0,0,1,0
6.89,0.12837927183918274,2703.148,16,1,1,0,0,0,1,0,1,0,0,1,0
18.75,0.0,1686.4714,23,0,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.05160997713827457,1754.383,40,0,1,0,0,0,1,0,0,1,0,0,0
14.5,0.0,1524.682,38,0,0,0,0,0,1,1,0,0,0,1,0
12.857645184135976,0.14437470979521588,316.255,40,0,0,1,0,0,0,0,0,0,0,0,0
12.857645184135976,0.04758792462614359,5031.4506,40,1,1,0,0,0,1,0,0,1,0,1,0
20.75,0.0,2969.468,38,0,0,0,0,0,1,1,0,0,0,1,0
17.6,0.009981557098297084,1787.0072,38,0,0,0,0,0,1,1,0,0,0,1,0
16.85,0.035737049352033846,1086.5856,21,0,0,1,0,1,0,1,0,0,1,0,0
20.6,0.0,3568.688,21,1,0,1,0,1,0,1,0,0,0,1,0
5.175,0.036686572236483694,255.6672,38,0,0,0,0,0,1,1,0,0,1,0,0
17.85,0.08397770647760594,1560.6352,26,0,1,0,0,0,0,1,0,0,0,1,0
8.93,0.028063950555826955,5053.422,26,0,1,0,0,0,0,1,0,0,0,1,0
12.857645184135976,0.033671306137878394,1957.452,40,1,1,0,0,0,1,0,0,1,1,0,0
7.655,0.03143939010872882,1158.492,21,0,0,1,0,1,0,1,0,0,1,0,0
18.35,0.013926601140705147,2692.4952,28,0,0,1,0,0,0,1,0,0,0,0,1
12.857645184135976,0.014131745846871383,1743.0644,40,0,1,0,0,0,1,0,0,1,1,0,0
14.0,0.023453195073608275,1435.4648,21,0,0,1,0,1,0,1,0,0,1,0,0
11.6,0.037853284417843525,671.1264,26,0,1,0,0,0,0,1,0,0,0,0,0
15.85,0.10258924753906656,703.0848,16,0,1,0,0,0,1,0,1,0,0,0,0
10.5,0.013481522514187999,1559.9694,18,1,0,0,1,1,0,1,0,0,0,1,0
16.7,0.0590459834811901,1773.6912,38,1,0,0,0,0,1,1,0,0,1,0,0
17.6,0.07171130572749541,4364.319,38,0,0,0,0,0,1,1,0,0,0,0,1
18.25,0.07278682360689735,249.0092,16,0,1,0,0,0,1,0,1,0,1,0,0
21.1,0.15028280351427398,383.5008,16,1,1,0,0,0,1,0,1,0,0,0,0
9.1,0.07848982750206975,2101.2648,21,1,0,1,0,1,0,1,0,0,0,1,0
15.25,0.05962086645782811,2348.9424,16,0,1,0,0,0,1,0,1,0,1,0,0
14.35,0.016929220661586468,1657.842,23,0,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.11226281121498044,6705.2718,40,0,1,0,0,0,1,0,0,1,0,0,1
5.885,0.08864630451696519,1525.3478,38,1,0,0,0,0,1,1,0,0,0,0,0
16.1,0.0631468294337551,1464.76,28,0,0,1,0,0,0,1,0,0,0,1,0
12.857645184135976,0.005546129750183,3837.0054,40,1,1,0,0,0,1,0,0,1,0,0,1
19.7,0.024336526760312362,1073.2696,38,0,0,0,0,0,1,1,0,0,1,0,0
11.5,0.11894983290586837,2010.716,18,1,0,0,1,1,0,1,0,0,1,0,0
16.5,0.06427339880825211,2189.1504,23,1,0,0,1,1,0,1,0,0,0,1,0
15.15,0.06417579786143673,4540.756,26,1,1,0,0,0,0,1,0,0,0,1,0
12.15,0.04179578135591635,2014.045,28,1,0,1,0,0,0,1,0,0,0,1,0
15.7,0.0,1230.3984,38,1,0,0,0,0,1,1,0,0,1,0,0
11.6,0.038005396108446485,1454.1072,18,0,0,0,1,1,0,1,0,0,0,0,0
12.85,0.09431947012260344,308.9312,38,0,0,0,0,0,1,1,0,0,0,0,0
15.0,0.04800795165430729,639.168,23,0,0,0,1,1,0,1,0,0,0,0,0
11.0,0.05544517230164448,2908.2144,38,1,0,0,0,0,1,1,0,0,0,0,1
5.88,0.0035826785360878214,1691.7978,38,0,0,0,0,0,1,1,0,0,0,1,0
7.825,0.0,6849.0846,18,0,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.042762988611862694,1733.7432,40,1,1,0,0,0,1,0,0,1,0,0,0
10.695,0.09671102543448931,175.7712,27,1,0,0,1,0,1,0,0,0,0,1,0
12.857645184135976,0.024852728551614602,6072.096,40,0,1,0,0,0,1,0,0,1,0,1,0
13.6,0.11250446626750613,2330.3,38,1,0,0,0,0,1,1,0,0,0,0,1
8.06,0.02126977991300078,1386.1956,18,0,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.025377381984723873,7136.7102,40,0,1,0,0,0,1,0,0,1,0,0,1
